subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
2 WALKING_DOWNSTAIRS 0.2776153480638298 -0.0226614158361702 -0.1168129423829787 0.0463666814446809 0.2628817889510638 -0.1028379080638298 0.8618313455319152 -0.3257801006382978 -0.0438890162723404 -0.9403617595744679 -0.9400685255319146 -0.9314383131914897 0.1100406155695745 -0.0032795908148936 -0.0209351677765958 0.1472491432382979 0.1268280145574468 -0.3401220231914894 -0.1159473528723404 -0.0048232923191489 0.0971738089063830 -0.3207892300085106 -0.4157391448936168 -0.2794183880425531 -0.0581038498510638 -0.0421470257531915 -0.0710229816893617 -0.2439405925531915 -0.4693967011063829 -0.2182663186063831 0.0899511204978723 0.2155863348893617 0.0899511204978723 0.2155863348893617 0.0056551633510638 0.2296171851276595 -0.1621885869304256 -0.2748441105319148 -0.4108726714893614 -0.3431878754042553 0.1128411603255319 0.2783450417659574 -0.1312907720000000 0.0161046198595745 0.1719739729574468 -0.1620328942872341 -0.2737116096595744 0.0119309606468085 0.0903678546504256 0.1381206810872341 0.0962091607617021 -0.2714987211063829 0.0499590624829787 0.0808333491276596 -0.4082274231914894 -0.1438981495319150 -0.3575145017446809 -0.2347039324468085 -0.1457759704063830 -0.3619138240000001 -0.0874944736085106 -0.3794366743617020 -0.4587327474468086 -0.4229876651063830 -0.0375298023191490 0.0770894557234043 0.1367749584000000 0.2934248265914894 -0.0214787881723404 0.0938321297617021 0.2222474095765958 0.2274807325425532 0.0188355111404255 -0.3208385435531914 -0.3725767553617021 0.1039712417063830 -0.3801753064893617 -0.3436989854255320 -0.0512479640553191
2 WALKING_UPSTAIRS 0.2471647903958333 -0.0214121132045833 -0.1525138995208333 -0.3043764064583334 0.1080272798895833 -0.1121210212208333 0.7907174185416666 -0.4162148904166667 -0.1958882388916668 -0.9344077397916667 -0.9237674537500000 -0.8780040568749999 0.0744507839572917 -0.0097098551433333 0.0194814392500000 -0.2761218864791666 -0.1856489542208334 -0.5737463524999999 -0.0576912634583333 -0.0320883097395833 0.0688374021666667 -0.4392530589583333 -0.4662983366666668 -0.1639957916791666 -0.0828858001333333 -0.0424053708458333 -0.0445157481625000 -0.4648543631250002 -0.6454913377083332 -0.4675959610416667 -0.1073226795208333 -0.2059770452958333 -0.1073226795208333 -0.2059770452958333 -0.3212689110416667 -0.2173893945812500 -0.2197134729583334 -0.3775321676041666 -0.5728164385416666 -0.5972917191666666 -0.2667209332708333 0.0099244588185417 -0.2810019862020833 -0.3205824143750001 0.0848802791083333 -0.0945449764312500 -0.2817480114166667 -0.0618894458958333 -0.2365890923169583 -0.2586394397291666 -0.1878421317125001 -0.5227280633333332 -0.3654154414583333 -0.2435541466666666 -0.6250909814583333 -0.0491142923541666 -0.2876888853750000 -0.3742184847916667 -0.3316435774583333 -0.4880861239583334 -0.2486011220000000 -0.4763588456249999 -0.4597584889583334 -0.2180724714791666 -0.1153244337333333 -0.1303578506750000 -0.0773418117291667 -0.1453185391562500 -0.3667282437500001 0.1076803952291667 -0.1895111369020833 -0.2604238389625000 -0.0119168233583333 -0.4506121847916666 -0.4386204018750001 -0.0227527690443750 -0.6007984962500001 -0.6218202029166666 0.0467433991041667
3 LAYING 0.2755168527419355 -0.0189556785048387 -0.1013004775064516 -0.9827766391935480 -0.9620575445161291 -0.9636910348387098 -0.2417584780645161 0.8370320996774195 0.4887031851612902 -0.9825121930645160 -0.9812027496774193 -0.9648075438709679 0.0769811125806451 0.0138041011306452 -0.0043562587435565 -0.9808793148387096 -0.9687107246774195 -0.9820931629032258 -0.0208170540330645 -0.0718507159435484 0.1379995611129033 -0.9745457520967741 -0.9772726537096774 -0.9635056090322582 -0.1000444988387097 -0.0389771765322581 -0.0687338700000000 -0.9803286449999999 -0.9867627419354844 -0.9833382795161290 -0.9727913461290321 -0.9642181764516130 -0.9727913461290321 -0.9642181764516130 -0.9794845933870967 -0.9761212979032257 -0.9515647514516128 -0.9542751109677418 -0.9867136251612904 -0.9831392556451611 -0.9806656090322579 -0.9611699829032260 -0.9683321416129032 -0.9836911290322582 -0.9640946041935483 -0.9632790801612898 -0.0739526439887097 0.2384707514354839 0.2169716716725806 -0.9805132022580645 -0.9687521137096771 -0.9791223443548388 -0.9831226159677420 -0.9710440127419355 -0.9837119046774195 0.1759785543887097 -0.0131774961758064 0.0448196905903226 -0.9701672629032261 -0.9780996822580642 -0.9623419608064514 -0.9759864337096779 -0.9770324954838712 -0.9672568541935483 -0.0822166454290323 -0.0266820108903226 0.1476864555480645 -0.9655242751612902 -0.9683502174193548 0.2369901278709678 -0.9759495979032258 -0.9753053779032260 0.2386111339370968 -0.9645867248387094 -0.9554418558064516 -0.0229296114693549 -0.9842782512903226 -0.9825681580645158 0.1106977041854838
3 SITTING 0.2571975991346154 -0.0035029984173077 -0.0983579203269231 -0.9710101209615384 -0.8566178121153845 -0.8751101753846151 0.9010989846153847 0.1273033792459616 0.1390205824615385 -0.9573244578846156 -0.9039230082692308 -0.8977363182692308 0.0726098418653846 0.0027252913423077 -0.0042334837355769 -0.9744673903846154 -0.9536313909615385 -0.9746615659615384 -0.0385365204807692 -0.0752410027500000 0.0940113975530769 -0.9654347684615382 -0.9448545713461537 -0.9264137103846153 -0.1036058890576923 -0.0360909881807692 -0.0590079966686538 -0.9725469059615386 -0.9786359086538460 -0.9737516705769234 -0.8953833501923080 -0.8703017000000000 -0.8953833501923080 -0.8703017000000000 -0.9690807528846153 -0.9665500842307692 -0.9193543723076919 -0.9255181038076926 -0.9779980519230767 -0.9767726759615386 -0.9701544409615384 -0.8919077513461537 -0.9179879253846153 -0.9716058784615386 -0.8496556575000003 -0.8643224640384612 0.0312989368846154 -0.0066163057480769 0.0478619586153846 -0.9749503634615385 -0.9541701513461541 -0.9708456694230770 -0.9762835348076921 -0.9564617567307694 -0.9771595725000000 0.2157318325961538 -0.0959148729942308 -0.0437473433390385 -0.9575506376923080 -0.9561735499999998 -0.9349679588461536 -0.9680130628846152 -0.9396099884615382 -0.9306331507692309 0.0520844490903846 -0.1660422591230769 -0.0387467420096154 -0.9041857255769230 -0.8746265921153846 0.0281600787500000 -0.9658888917307694 -0.9665688528846152 0.2867957697788461 -0.9466649436538460 -0.9254496289999999 -0.1155257652307692 -0.9778981055769234 -0.9766898026923079 0.0871902338923077
3 STANDING 0.2800465132786885 -0.0143376555065574 -0.1016217226331476 -0.9667425429508196 -0.8934493072131147 -0.9114190150819671 0.9350307785245906 -0.3017351303278688 0.0247631067524590 -0.9820204280327868 -0.9574253218032786 -0.9281615773770492 0.0750900622277049 0.0077166364459016 -0.0080717793411475 -0.9570864893442621 -0.9416867857377053 -0.9730596349180327 -0.0246626070770492 -0.0585101918262295 0.0665262054098361 -0.9004622275409839 -0.9277886181967215 -0.9123640814754097 -0.0994602620655738 -0.0472415819016394 -0.0416832156688525 -0.9409376424590162 -0.9684337478688525 -0.9582930118032789 -0.9254308190163937 -0.9151433036065574 -0.9254308190163937 -0.9151433036065574 -0.9593038403278688 -0.9487700432786885 -0.8920893493442623 -0.8821252214754096 -0.9623393396721314 -0.9576797668852460 -0.9601234095081966 -0.9080753537704920 -0.9395077352459016 -0.9699312873770490 -0.8924343485245905 -0.9048012545901638 -0.0870248321950820 -0.1281801300655737 0.0077189787868852 -0.9576668567213116 -0.9434979736065573 -0.9691749034426228 -0.9605709218032789 -0.9439485472131151 -0.9755959495081972 0.0749564403088525 -0.2581648101721312 -0.1123676418360656 -0.9012822675409833 -0.9377111572131148 -0.9161725377049181 -0.9019856724590158 -0.9231259411475412 -0.9197438460655739 -0.2971074416540984 -0.3160112070262296 -0.2291200910675410 -0.9269689322950816 -0.9218360765573769 -0.0003327539673770 -0.9486274677049183 -0.9482068144262291 0.1298162977327870 -0.9136823626229510 -0.8834397180327869 -0.3098221614229508 -0.9603317178688526 -0.9571215104918027 -0.0206307817950820
3 WALKING 0.2755674620689655 -0.0171767844203448 -0.1126748598275862 -0.3603567260344827 -0.0699140652103448 -0.3874119943103448 0.9365067432758620 -0.2619863579310345 -0.1381078662586207 -0.9777715913793101 -0.9623556394827584 -0.9520917950000002 0.0814745882660345 0.0100591485000000 -0.0056226459482759 -0.2686796438793104 -0.0449619594258621 -0.5294861163793103 -0.0256405192517241 -0.0779150937413793 0.0813485942827586 -0.5718695601724139 -0.5637932601724139 -0.4766964115517240 -0.0952398165017241 -0.0387874651724138 -0.0503616100815517 -0.3859229860344828 -0.6390879841379310 -0.5366640803448277 -0.2546903332758622 -0.3284289365517242 -0.2546903332758622 -0.3284289365517242 -0.2800093174137932 -0.1399163553258621 -0.4664117541379308 -0.5615106832758620 -0.5661352179310345 -0.5673715608620691 -0.3166140116896551 -0.0813024353275862 -0.4123740744827587 -0.3792767812068967 -0.1240308320017241 -0.4229984739655174 -0.2466141966189655 0.1717430030172415 0.0748536557377586 -0.3046944425517242 -0.1405085902241379 -0.5141372553448275 -0.2965966331034484 -0.0056149875536207 -0.5435291081034482 -0.2160426681034483 -0.2586679848620690 -0.3469466481034483 -0.4378457637931035 -0.5615262653448276 -0.4181262174137931 -0.6151213698275863 -0.5688886734482758 -0.5458963881034484 0.0337596901293104 -0.0379896505362069 -0.0445079738913793 -0.2900315351724138 -0.4563730808620689 0.1134943128362069 -0.1867645169655173 -0.0898519904044828 -0.1171639831206896 -0.5697557722413792 -0.6326432929310345 0.1809464630344828 -0.6077516460344830 -0.5490870079310345 0.0457622957586207
3 WALKING_DOWNSTAIRS 0.2924234846938775 -0.0193554079328571 -0.1161398429081633 -0.0574100475102041 -0.0331503723387755 -0.3622402454897959 0.9390577877551020 -0.2288292142857143 -0.1023527580408163 -0.9500611295918365 -0.9460946377551022 -0.8999439477551020 0.0725689294489796 0.0109707769183674 -0.0020272797814286 -0.0858010042244898 -0.1114391949795918 -0.5717352430612246 -0.1315732764510204 -0.0139358043959184 0.1238267383530612 -0.2616534140142858 -0.5467403879591837 -0.4423077675510202 -0.0778701650285714 -0.0391567930959184 -0.0416193131122449 -0.2856831623469387 -0.6809473381632650 -0.3746054123061224 -0.0628126118283673 -0.0411340078469388 -0.0628126118283673 -0.0411340078469388 -0.2052392466530613 -0.0926324494530612 -0.2152945012448979 -0.2457946993469388 -0.5085675771428573 -0.5839192110204082 -0.0421706943244898 -0.0077004830020408 -0.4044524142857144 -0.0654417192653061 -0.1097223543224490 -0.3897230340612247 -0.3258636947306122 0.0529065241102041 -0.0566003044840816 -0.0906707125102041 -0.1359385426326531 -0.5290594506122448 -0.1654428986857143 -0.1477282400619795 -0.6135250742857142 -0.2295994325102041 -0.3560233069387755 -0.2744217159999999 -0.1290665742959183 -0.5426941640816328 -0.3028664611795918 -0.3086303310510204 -0.5530945402040817 -0.5481643132653062 -0.1598886211877551 -0.1099724581326531 0.0910072841755102 0.0289413195612245 -0.2338494221204082 0.0439616686306123 -0.0494779773224490 -0.1591022880183673 0.0434967841218367 -0.3323766293714286 -0.3224408270204082 -0.0516699550093633 -0.5762771993877551 -0.6249108206122451 0.0654444360816327
3 WALKING_UPSTAIRS 0.2608198730677966 -0.0324109410555932 -0.1100648634372881 -0.3131234376271188 0.0116280813372881 -0.3697546040677965 0.8835334361016950 -0.3828511537288137 -0.1629439552542373 -0.9440408193220339 -0.9098259538983048 -0.9094696750847457 0.0426880986186441 0.0397249270484746 0.0208205538101695 -0.4583646169491526 -0.2516803645406780 -0.7085517118644067 0.0721980309322034 -0.1392754056372881 0.0215603697000000 -0.4560392625254238 -0.5827428459322035 -0.4923273050847456 -0.1155105694915254 -0.0400372510491525 -0.0498180874305085 -0.5072707579661019 -0.7757741433898305 -0.5734339476271185 -0.1840148950000000 -0.3335974325423730 -0.1840148950000000 -0.3335974325423730 -0.4369011594915254 -0.4390205916949154 -0.3473218122203389 -0.4088866531864407 -0.6588614013559322 -0.7180280403389832 -0.3920042114745764 -0.0788094156644068 -0.5044945284745762 -0.2853330240508474 -0.0080398752966102 -0.3507972262711863 -0.4612497405084747 -0.1000191621779661 -0.2788959113474576 -0.4784343062711864 -0.2837725474710169 -0.6773145340677962 -0.4864465096610170 -0.2681915236440677 -0.7387058638983049 -0.3251511274406779 -0.4537898203559322 -0.4426641362711864 -0.3782166817627119 -0.6372935083050848 -0.4315033615254238 -0.4848209913559323 -0.5560459471186440 -0.5610976496610169 -0.1455362044101695 -0.3393214875593221 -0.1020138340949153 -0.3158660794915255 -0.4479943691525423 0.0238218745338983 -0.4129208984745764 -0.4806092022033899 0.0904944091525424 -0.5142115837288136 -0.4451818024305085 -0.1777305914593220 -0.7168777786440678 -0.7400334362711868 0.0753843584661017
4 LAYING 0.2635592149814814 -0.0150031841055556 -0.1106881503148148 -0.9541937388888890 -0.9417140424074076 -0.9626673148148148 -0.4206646622222223 0.9151651042592591 0.3415313105555555 -0.9211999659259260 -0.9698166357407407 -0.9761766088888889 0.0934494217777778 0.0069331321396852 -0.0064105432874074 -0.9783027811111107 -0.9422094883333335 -0.9785119842592590 -0.0092315634722222 -0.0930128180759259 0.1697204040925926 -0.9731024222222225 -0.9611092918518520 -0.9620737550000000 -0.1050198776851852 -0.0381230432222222 -0.0712156288333333 -0.9751032042592593 -0.9868556298148147 -0.9839653598148148 -0.9545576031481483 -0.9312922166111112 -0.9545576031481483 -0.9312922166111112 -0.9700957716666665 -0.9607864307407404 -0.9302364625925927 -0.9470317816666667 -0.9850685020370372 -0.9826982137037040 -0.9588020775925924 -0.9388833744444443 -0.9675042788888886 -0.9524648814814812 -0.9463809711111110 -0.9621544542592594 -0.2741946187666667 0.3662314489944445 0.2013295919761111 -0.9785424574074073 -0.9439699872222224 -0.9753833294444447 -0.9800792925925927 -0.9443668816666667 -0.9802612362962962 0.1824364831574074 0.0987428836296296 0.0770211165000000 -0.9672037364814812 -0.9721878390740742 -0.9614792625925924 -0.9750947394444442 -0.9561825001851851 -0.9658074666666666 -0.0660921823944444 -0.5268899955629631 0.1528863116037037 -0.9393897012962966 -0.9371879759629629 0.2416978998148149 -0.9622871253703706 -0.9580371192592594 0.2740273495740741 -0.9615566601851850 -0.9471003251851853 -0.2598519697981482 -0.9836090733333335 -0.9825436316666668 0.2029493815370370
4 SITTING 0.2715382799200000 -0.0071630651580000 -0.1058745958800000 -0.9803099310000004 -0.8902239810800000 -0.9322030066000001 0.8693030064000000 0.2116225399368940 0.1101204810800000 -0.9814052948000003 -0.9327271038600001 -0.9509492545999998 0.0784500239000000 -0.0108582171094000 -0.0121499951596000 -0.9767421962000000 -0.9445961055999998 -0.9790387657999999 -0.0494435115600000 -0.0894300610800000 0.1011503347800000 -0.9701317904000005 -0.9584681204000001 -0.9279722294000001 -0.0969494842400000 -0.0418483899960000 -0.0489964351672000 -0.9698997311999998 -0.9844413580000001 -0.9688048316000005 -0.9356948199999997 -0.9144078447999999 -0.9356948199999997 -0.9144078447999999 -0.9701322836000003 -0.9625491103999998 -0.9260633137999997 -0.9288982929999997 -0.9804904618000001 -0.9758066901999998 -0.9774624984000000 -0.9057829318000000 -0.9517837432000004 -0.9819081892000000 -0.8894673493999999 -0.9269993168000000 0.0373817611940000 0.0787860093400000 0.0120942660200000 -0.9768457126000001 -0.9442983907999999 -0.9751549055999998 -0.9787769121999998 -0.9492931580000001 -0.9816994482000000 0.2130199199042000 -0.0752899662620000 0.0122455769860000 -0.9605896358000001 -0.9675836477999998 -0.9337768922000000 -0.9733331070000000 -0.9541204190000004 -0.9328683544000000 0.1090926580982000 -0.3947455395480001 -0.1457260342000000 -0.9290020950000000 -0.9198157096000000 0.0280921106440000 -0.9625007337999999 -0.9615845194000001 0.2271980146600000 -0.9487697523999999 -0.9288505543999998 -0.2000847576400001 -0.9765477634000002 -0.9762617538000000 0.0859342029600000
4 STANDING 0.2804997458928572 -0.0094891109855357 -0.0961574905535714 -0.9769205799999999 -0.8615973787499998 -0.8968805383928570 0.9561977912500002 -0.0759009061071429 0.1668938259464286 -0.9729083558928571 -0.9176134648214287 -0.8994047752678569 0.0721328379857143 -0.0065301569377321 -0.0211889890567857 -0.9725865419642862 -0.9383546778571429 -0.9730542010714285 -0.0306449342357143 -0.0618248506250000 0.0755636430892857 -0.9096879744642860 -0.9492271469642859 -0.9099950385714285 -0.1030578941428571 -0.0461257201357143 -0.0490753497867857 -0.9496338785714287 -0.9760651746428574 -0.9579820194642860 -0.9064780517857144 -0.8909766833928568 -0.9064780517857144 -0.8909766833928568 -0.9633707383928575 -0.9581594821428568 -0.9009821005357146 -0.8851443176785716 -0.9676140739285716 -0.9642827842857142 -0.9734975496428573 -0.8895492050000000 -0.9316434212500002 -0.9787376376785711 -0.8573802818035713 -0.8875543176785712 0.0620999958378571 -0.0669875048642857 -0.0377822772491071 -0.9723108942857144 -0.9376242421428573 -0.9686484116071428 -0.9757067235714284 -0.9440753089285717 -0.9762295055357141 0.2722139805000000 -0.1264506329839286 0.0711056632839286 -0.9054641619642857 -0.9559929451785715 -0.9152809553571429 -0.9124647939285714 -0.9458258401785715 -0.9166516312499999 -0.2748096406875001 -0.3643723746428571 -0.2231091545464285 -0.9176140148214288 -0.8953400421428571 -0.1029717577428571 -0.9561392835714285 -0.9600324987499999 0.2012622073196429 -0.9142091657142856 -0.8871944042857143 -0.2861283120857143 -0.9644711394642856 -0.9664302175000001 0.0609850024464286
4 WALKING 0.2785820151666666 -0.0148399475341667 -0.1114030648500000 -0.4408299713333336 -0.0788267367683334 -0.5862528068333334 0.9639996968333334 -0.0858540265666667 0.1277641126666667 -0.9838264948333335 -0.9679632209999998 -0.9629681119999999 0.0783529082183333 0.0029560242866667 -0.0007676793383333 -0.2970426125333333 -0.2211651315816667 -0.7513913825000000 -0.0317982557795000 -0.0726905278583333 0.0805677161216667 -0.5009166590000000 -0.6653940928333330 -0.6626082259999998 -0.1153215564750000 -0.0393474489133333 -0.0551166852766667 -0.4923410668333334 -0.8074199370000003 -0.6404541328333333 -0.3120505741666666 -0.5276791031666667 -0.3120505741666666 -0.5276791031666667 -0.3667008798333333 -0.3169189560000000 -0.4977922010599999 -0.5531161111666669 -0.6813040365000002 -0.7301463685000001 -0.4267194496666667 -0.1493996334400000 -0.6310054708333331 -0.4472349296666666 -0.1017994505651666 -0.5941983256666667 -0.1385916367300000 0.0123477342916667 -0.0787892636928333 -0.3588834136666667 -0.2795533915333332 -0.7289915956666668 -0.2973260724499999 -0.2099000063000000 -0.7723590873333334 -0.1352803947515000 -0.3858808628333332 -0.3257375036750000 -0.3733845406666666 -0.6884600566666669 -0.6013811291666668 -0.5426467590000000 -0.6546577701666667 -0.7164584751666666 -0.1271540857800000 -0.2746656376500000 0.1498515347333333 -0.4508045583333333 -0.6511726281666665 0.3820964099666666 -0.3185878109999999 -0.3204587010000001 0.1114864849543333 -0.6092855880166667 -0.5939372008333333 0.0697301245295000 -0.7243274206666667 -0.7577680811666667 0.2653553739800000
4 WALKING_DOWNSTAIRS 0.2799653295555556 -0.0098020085066667 -0.1067775246000000 0.0111935496222222 -0.2185983249900000 -0.4791859771111111 0.9477318586666666 -0.0620852772955555 0.1487148088888889 -0.9552588813333331 -0.9320660411111112 -0.9377537944444446 0.0971862748866667 0.0056378021511111 -0.0072913776644444 -0.1457597086846666 -0.1462422948577778 -0.6266469868888888 -0.1028388225333333 -0.0704025952333334 0.0592639494800000 -0.3702446952888890 -0.6994535371111111 -0.4984808004444445 -0.0921282734666667 -0.0348434913444444 -0.0492836435688889 -0.3959954944444445 -0.8168582402222223 -0.3257800737111111 -0.0491616726733333 -0.0819559041111111 -0.0491616726733333 -0.0819559041111111 -0.2288514137473333 -0.2168589219777778 -0.3466062928000000 -0.3805726254000001 -0.5928430148888890 -0.6370795435555554 -0.0722392276888889 -0.1296066394666666 -0.4946834515555554 0.0390098262533333 -0.3225313177200000 -0.5126943031111111 -0.3422856963955555 0.2135817450133333 0.0478375669635111 -0.1616329077400001 -0.1729416287355555 -0.5839173713333334 -0.2082500623177778 -0.1772020943177778 -0.6688673344444445 -0.1791151759577778 -0.1812931850488888 -0.1697022612222222 -0.2402988934355556 -0.7175458404444441 -0.3183064810222223 -0.4149190009555555 -0.6915183673333334 -0.6216584713333334 -0.1271453769577778 -0.1854856311244445 0.3770740968000001 -0.0190743352400000 -0.2636440302888889 0.1010781709177778 -0.1752952865577777 -0.2804267769555554 0.0926236938266667 -0.4292133695555555 -0.4576740880000001 0.0600292045888889 -0.6217524557777778 -0.6854709317777777 0.1444369257333334
4 WALKING_UPSTAIRS 0.2708766967307693 -0.0319804295729615 -0.1142194555192308 -0.2049330429038461 -0.0666899105180769 -0.3721377776923077 0.9462643144230772 -0.2329443046153846 0.0841675382884615 -0.9584952355769226 -0.9233760190384616 -0.9196194532692306 0.0560971909634615 0.0234018993153846 0.0034028083673077 -0.3804880273076924 -0.2815431753269230 -0.7264953119230770 0.0393825198942308 -0.0859471683596154 0.0843753843384615 -0.4544310432692307 -0.5511855692307691 -0.3608110478846154 -0.1314720713000000 -0.0390508828865385 -0.0722496260807692 -0.5336668038461539 -0.8407227526923075 -0.5562365848076922 -0.1537039353576923 -0.2120123004807692 -0.1537039353576923 -0.2120123004807692 -0.4009222548076924 -0.4372614778846154 -0.2997794078846154 -0.5109741344230769 -0.6869783744230769 -0.7552704576923077 -0.2944882703653846 -0.1171091614923077 -0.5246557226923076 -0.1732172190144231 -0.1014344460403846 -0.3451098176923078 -0.4868117496153846 -0.0662348475480769 -0.2305367065546154 -0.4183046473076922 -0.2978051872434616 -0.6901069342307694 -0.3967625848076924 -0.3145250307884615 -0.7627721750000001 -0.3796536113461537 -0.3927019262499999 -0.3196492970961539 -0.3710689925000001 -0.6843102015384616 -0.3507657371153848 -0.4835486934615383 -0.4898242792307693 -0.4245335123076923 -0.2060731040961539 -0.4915276009615385 -0.1301342080576923 -0.2768254982307693 -0.3010058984615385 -0.1080171716611538 -0.3974062849999999 -0.4973240873076923 0.0497462736942308 -0.5757940721153845 -0.5524896288461538 -0.1502744792461538 -0.7407492263461539 -0.7942094830769227 0.1795170122586538
5 LAYING 0.2783343255769231 -0.0183042123269231 -0.1079376036730769 -0.9659345096153845 -0.9692956132692309 -0.9685625163461543 -0.4834705976923077 0.9548903461538459 0.2636446919230769 -0.9456953361538460 -0.9859640538461536 -0.9770766450000002 0.0848164824230769 0.0074746082961538 -0.0030406715965385 -0.9833078621153847 -0.9645604309615385 -0.9854193684615388 -0.0218935013501923 -0.0798709596153846 0.1598943669423076 -0.9794987065384616 -0.9774273705769231 -0.9605837769230769 -0.1021141250000000 -0.0404446925288462 -0.0708309687500000 -0.9834222576923075 -0.9837594792307692 -0.9896795923076921 -0.9667778828846155 -0.9586127863461538 -0.9667778828846155 -0.9586127863461538 -0.9801412538461538 -0.9774771453846154 -0.9469383005769232 -0.9582879219230770 -0.9864194224999999 -0.9837713800000002 -0.9687416784615389 -0.9654195209615385 -0.9770077246153849 -0.9649538936538460 -0.9729091867307691 -0.9658821911538459 -0.1356324540769231 0.4665282317884616 0.1323108712846154 -0.9826896571153841 -0.9653285661538462 -0.9832503094230768 -0.9856252703846159 -0.9662425800000000 -0.9861355990384617 0.2399151573211539 0.1956773363076923 0.0916938788480769 -0.9757974917307694 -0.9782496457692308 -0.9632029484615388 -0.9807057698076924 -0.9772578009615382 -0.9633057380769234 -0.0227235857115385 0.0681248477500000 0.0413600281009615 -0.9622349840384614 -0.9625253694230769 0.2920320949673078 -0.9773563798076924 -0.9763819348076924 0.1970050014615385 -0.9682570688461538 -0.9592630632692309 0.1024417659230769 -0.9846180257692310 -0.9834344930769230 0.0247367106615385
5 SITTING 0.2736941395454546 -0.0099008352704545 -0.1085403002659091 -0.9809450220454546 -0.9043351210227274 -0.9260947402272728 0.8807314438636366 0.1684455240000000 0.1430068576113636 -0.9831375415909090 -0.9399429797954546 -0.9450089995454541 0.0749577410909091 -0.0027877334613636 0.0033860959482727 -0.9752048502272725 -0.9527862611363638 -0.9734365295454541 -0.0422355209795455 -0.0835484079545454 0.0823934451590909 -0.9662254850000001 -0.9500640681818183 -0.9406379370454547 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.9660370120454544 -0.9754339113636363 -0.9648785127272728 -0.9379783225000001 -0.9209390277272728 -0.9379783225000001 -0.9209390277272728 -0.9693201556818182 -0.9657577315909091 -0.9343016465909091 -0.9314148104545452 -0.9738482870454545 -0.9703926104545456 -0.9774508120454545 -0.9214347356818184 -0.9460642168181821 -0.9825908424999998 -0.9022915301000001 -0.9218435100000000 -0.0209330490795454 0.0684590033636364 0.0403161796295455 -0.9760249511363636 -0.9542374897727272 -0.9695013306818180 -0.9765305472727274 -0.9544644420454547 -0.9760223299999996 0.0757356169022727 -0.1318617360409091 -0.0644960732795454 -0.9571172518181815 -0.9554603593181816 -0.9380034259090909 -0.9693903693181819 -0.9475714715909089 -0.9473464765909090 0.1258913585363636 -0.1877063410136364 0.0966833908409091 -0.9362906045454548 -0.9256692911363633 0.0586075165227273 -0.9644403022727270 -0.9665453234090905 0.2459367174545455 -0.9447603220454543 -0.9347468654545454 -0.0057835008659091 -0.9715983702272726 -0.9706754034090909 0.0812901326400000
